order_id,customer_id,product_id,order_date,quantity,discount,payment_method,status,product_name,category,sub_category,price,gross_sales,discount_amount,net_sales
3342,441,127,2024-08-17,5,15.0,UPI,Delivered,Bookshelf 7,Furniture,Storage,9500.0,47500.0,7125.0,40375.0
3343,929,98,2024-03-14,3,10.0,Net Banking,Delivered,Smart Watch 8,Fashion,Watches,6500.0,19500.0,1950.0,17550.0
3344,494,82,2025-02-10,3,20.0,Card,Delivered,Backpack 2,Fashion,Bags,2200.0,6600.0,1320.0,5280.0
3345,787,102,2025-06-19,4,10.0,Wallet,Delivered,Office Chair 2,Furniture,Chairs,8500.0,34000.0,3400.0,30600.0
3346,161,158,2024-08-01,3,15.0,Cash,Delivered,Coffee Maker 8,Home Appliances,Kitchen,5500.0,16500.0,2475.0,14025.0
3347,285,52,2024-07-31,1,0.0,UPI,Delivered,Running Shoes 2,Fashion,Footwear,4500.0,4500.0,0.0,4500.0
3348,448,56,2025-03-03,4,15.0,UPI,Delivered,Running Shoes 6,Fashion,Footwear,4500.0,18000.0,2700.0,15300.0
3349,42,3,2024-01-22,5,20.0,Card,Delivered,Laptop 3,Electronics,Computers,65000.0,325000.0,65000.0,260000.0
3350,853,48,2025-12-03,3,5.0,UPI,Delivered,Camera 8,Electronics,Cameras,50000.0,150000.0,7500.0,142500.0
3351,420,84,2025-03-29,5,10.0,Card,Delivered,Backpack 4,Fashion,Bags,2200.0,11000.0,1100.0,9900.0
3352,186,82,2025-04-11,2,5.0,Cash,Delivered,Backpack 2,Fashion,Bags,2200.0,4400.0,220.0,4180.0
3353,442,163,2025-06-05,2,20.0,UPI,Cancelled,Mixer Grinder 3,Home Appliances,Kitchen,4200.0,8400.0,1680.0,6720.0
3354,629,100,2024-03-10,5,5.0,Cash,Delivered,Smart Watch 10,Fashion,Watches,6500.0,32500.0,1625.0,30875.0
3355,62,77,2025-03-06,5,10.0,UPI,Delivered,Jeans 7,Fashion,Clothing,2500.0,12500.0,1250.0,11250.0
3356,95,125,2024-11-13,1,20.0,Cash,Delivered,Bookshelf 5,Furniture,Storage,9500.0,9500.0,1900.0,7600.0
3357,807,9,2025-11-14,2,5.0,Cash,Delivered,Laptop 9,Electronics,Computers,65000.0,130000.0,6500.0,123500.0
3358,917,122,2024-05-09,4,15.0,Card,Delivered,Bookshelf 2,Furniture,Storage,9500.0,38000.0,5700.0,32300.0
3359,213,67,2024-10-27,2,20.0,Net Banking,Delivered,Casual Shirt 7,Fashion,Clothing,1800.0,3600.0,720.0,2880.0
3360,11,32,2025-06-10,1,0.0,Card,Delivered,Headphones 2,Electronics,Accessories,3500.0,3500.0,0.0,3500.0
3361,259,121,2025-05-27,5,10.0,Cash,Delivered,Bookshelf 1,Furniture,Storage,9500.0,47500.0,4750.0,42750.0
3362,754,69,2024-04-17,5,5.0,Cash,Delivered,Casual Shirt 9,Fashion,Clothing,1800.0,9000.0,450.0,8550.0
3363,609,97,2024-03-30,2,10.0,Cash,Delivered,Smart Watch 7,Fashion,Watches,6500.0,13000.0,1300.0,11700.0
3364,754,96,2024-05-17,4,5.0,UPI,Cancelled,Smart Watch 6,Fashion,Watches,6500.0,26000.0,1300.0,24700.0
3365,521,97,2025-06-24,4,0.0,Net Banking,Delivered,Smart Watch 7,Fashion,Watches,6500.0,26000.0,0.0,26000.0
3366,284,162,2025-02-16,5,15.0,Card,Delivered,Mixer Grinder 2,Home Appliances,Kitchen,4200.0,21000.0,3150.0,17850.0
3367,36,11,2024-10-25,2,15.0,UPI,Delivered,Mobile 1,Electronics,Mobiles,25000.0,50000.0,7500.0,42500.0
3368,335,144,2024-12-16,4,10.0,UPI,Delivered,Bed Frame 4,Furniture,Beds,22000.0,88000.0,8800.0,79200.0
3369,216,142,2025-06-10,1,20.0,Net Banking,Delivered,Bed Frame 2,Furniture,Beds,22000.0,22000.0,4400.0,17600.0
3370,81,36,2025-12-07,4,0.0,Cash,Delivered,Headphones 6,Electronics,Accessories,3500.0,14000.0,0.0,14000.0
3371,656,56,2024-03-21,1,10.0,Wallet,Delivered,Running Shoes 6,Fashion,Footwear,4500.0,4500.0,450.0,4050.0
3372,944,150,2025-08-30,2,5.0,UPI,Delivered,Bed Frame 10,Furniture,Beds,22000.0,44000.0,2200.0,41800.0
3373,378,107,2025-05-06,1,15.0,Net Banking,Delivered,Office Chair 7,Furniture,Chairs,8500.0,8500.0,1275.0,7225.0
3374,97,79,2025-09-13,2,20.0,Net Banking,Delivered,Jeans 9,Fashion,Clothing,2500.0,5000.0,1000.0,4000.0
3375,394,80,2024-10-31,2,5.0,Wallet,Delivered,Jeans 10,Fashion,Clothing,2500.0,5000.0,250.0,4750.0
3376,402,63,2025-09-28,5,15.0,Cash,Delivered,Casual Shirt 3,Fashion,Clothing,1800.0,9000.0,1350.0,7650.0
3377,263,196,2025-10-03,2,10.0,Wallet,Delivered,Air Fryer 6,Home Appliances,Kitchen,6500.0,13000.0,1300.0,11700.0
3378,901,74,2025-01-23,4,0.0,UPI,Delivered,Jeans 4,Fashion,Clothing,2500.0,10000.0,0.0,10000.0
3379,516,64,2024-05-02,5,10.0,UPI,Delivered,Casual Shirt 4,Fashion,Clothing,1800.0,9000.0,900.0,8100.0
3380,379,14,2025-11-12,2,15.0,Card,Cancelled,Mobile 4,Electronics,Mobiles,25000.0,50000.0,7500.0,42500.0
3381,439,80,2025-04-16,5,0.0,Wallet,Delivered,Jeans 10,Fashion,Clothing,2500.0,12500.0,0.0,12500.0
3382,479,194,2025-03-25,1,5.0,Card,Delivered,Air Fryer 4,Home Appliances,Kitchen,6500.0,6500.0,325.0,6175.0
3383,422,168,2025-08-07,5,20.0,Card,Delivered,Mixer Grinder 8,Home Appliances,Kitchen,4200.0,21000.0,4200.0,16800.0
3384,396,187,2024-10-30,1,5.0,Card,Delivered,Air Cooler 7,Home Appliances,Cooling,11000.0,11000.0,550.0,10450.0
3385,66,165,2024-05-11,2,15.0,Cash,Delivered,Mixer Grinder 5,Home Appliances,Kitchen,4200.0,8400.0,1260.0,7140.0
3386,17,198,2025-04-18,5,0.0,Wallet,Delivered,Air Fryer 8,Home Appliances,Kitchen,6500.0,32500.0,0.0,32500.0
3387,988,30,2024-01-01,3,5.0,Wallet,Delivered,Smart TV 10,Electronics,Television,45000.0,135000.0,6750.0,128250.0
3388,43,36,2025-10-18,4,5.0,Wallet,Delivered,Headphones 6,Electronics,Accessories,3500.0,14000.0,700.0,13300.0
3389,272,26,2025-03-30,1,5.0,Wallet,Delivered,Smart TV 6,Electronics,Television,45000.0,45000.0,2250.0,42750.0
3390,413,44,2024-04-14,2,20.0,Wallet,Delivered,Camera 4,Electronics,Cameras,50000.0,100000.0,20000.0,80000.0
3391,112,128,2024-06-09,2,5.0,Net Banking,Delivered,Bookshelf 8,Furniture,Storage,9500.0,19000.0,950.0,18050.0
3392,723,160,2025-07-29,2,0.0,Card,Delivered,Coffee Maker 10,Home Appliances,Kitchen,5500.0,11000.0,0.0,11000.0
3393,525,185,2024-06-20,4,20.0,UPI,Delivered,Air Cooler 5,Home Appliances,Cooling,11000.0,44000.0,8800.0,35200.0
3394,631,46,2025-12-25,4,0.0,Net Banking,Delivered,Camera 6,Electronics,Cameras,50000.0,200000.0,0.0,200000.0
3395,916,129,2025-06-10,4,0.0,Card,Delivered,Bookshelf 9,Furniture,Storage,9500.0,38000.0,0.0,38000.0
3396,649,70,2024-01-26,4,10.0,Wallet,Delivered,Casual Shirt 10,Fashion,Clothing,1800.0,7200.0,720.0,6480.0
3397,73,142,2024-03-21,5,15.0,Wallet,Delivered,Bed Frame 2,Furniture,Beds,22000.0,110000.0,16500.0,93500.0
3398,770,67,2025-04-30,2,15.0,Cash,Delivered,Casual Shirt 7,Fashion,Clothing,1800.0,3600.0,540.0,3060.0
3399,675,127,2025-03-07,5,10.0,Cash,Delivered,Bookshelf 7,Furniture,Storage,9500.0,47500.0,4750.0,42750.0
3400,374,110,2025-03-01,5,10.0,UPI,Delivered,Office Chair 10,Furniture,Chairs,8500.0,42500.0,4250.0,38250.0
3401,734,102,2024-04-03,4,20.0,Wallet,Delivered,Office Chair 2,Furniture,Chairs,8500.0,34000.0,6800.0,27200.0
3402,431,45,2025-08-25,1,5.0,UPI,Cancelled,Camera 5,Electronics,Cameras,50000.0,50000.0,2500.0,47500.0
3403,653,175,2024-09-24,4,15.0,UPI,Delivered,Vacuum Cleaner 5,Home Appliances,Cleaning,9000.0,36000.0,5400.0,30600.0
3404,695,46,2025-05-06,4,20.0,Net Banking,Delivered,Camera 6,Electronics,Cameras,50000.0,200000.0,40000.0,160000.0
3405,163,94,2025-09-02,5,0.0,UPI,Delivered,Smart Watch 4,Fashion,Watches,6500.0,32500.0,0.0,32500.0
3406,443,34,2025-01-11,1,15.0,Net Banking,Delivered,Headphones 4,Electronics,Accessories,3500.0,3500.0,525.0,2975.0
3407,349,158,2025-03-08,4,5.0,UPI,Delivered,Coffee Maker 8,Home Appliances,Kitchen,5500.0,22000.0,1100.0,20900.0
3408,709,16,2025-04-25,3,20.0,Cash,Delivered,Mobile 6,Electronics,Mobiles,25000.0,75000.0,15000.0,60000.0
3409,415,30,2024-05-13,1,10.0,Net Banking,Delivered,Smart TV 10,Electronics,Television,45000.0,45000.0,4500.0,40500.0
3410,482,55,2024-04-01,2,0.0,Cash,Delivered,Running Shoes 5,Fashion,Footwear,4500.0,9000.0,0.0,9000.0
3411,774,37,2025-12-05,1,0.0,Card,Delivered,Headphones 7,Electronics,Accessories,3500.0,3500.0,0.0,3500.0
3412,181,102,2024-04-01,2,0.0,Card,Delivered,Office Chair 2,Furniture,Chairs,8500.0,17000.0,0.0,17000.0
3413,756,187,2024-10-09,2,20.0,Net Banking,Delivered,Air Cooler 7,Home Appliances,Cooling,11000.0,22000.0,4400.0,17600.0
3414,680,22,2024-08-12,2,5.0,Cash,Delivered,Smart TV 2,Electronics,Television,45000.0,90000.0,4500.0,85500.0
3415,881,23,2024-09-13,3,10.0,Card,Delivered,Smart TV 3,Electronics,Television,45000.0,135000.0,13500.0,121500.0
3416,652,17,2025-07-19,1,10.0,Wallet,Delivered,Mobile 7,Electronics,Mobiles,25000.0,25000.0,2500.0,22500.0
3417,891,31,2025-01-19,5,15.0,Card,Delivered,Headphones 1,Electronics,Accessories,3500.0,17500.0,2625.0,14875.0
3418,892,102,2025-01-02,1,0.0,UPI,Delivered,Office Chair 2,Furniture,Chairs,8500.0,8500.0,0.0,8500.0
3419,139,128,2025-05-25,2,5.0,Net Banking,Delivered,Bookshelf 8,Furniture,Storage,9500.0,19000.0,950.0,18050.0
3420,944,133,2025-10-07,1,0.0,Wallet,Delivered,Sofa 3,Furniture,Sofas,28000.0,28000.0,0.0,28000.0
3421,81,46,2025-02-27,5,10.0,Cash,Delivered,Camera 6,Electronics,Cameras,50000.0,250000.0,25000.0,225000.0
3422,819,38,2024-02-20,2,10.0,Card,Delivered,Headphones 8,Electronics,Accessories,3500.0,7000.0,700.0,6300.0
3423,277,176,2025-05-02,1,20.0,Card,Delivered,Vacuum Cleaner 6,Home Appliances,Cleaning,9000.0,9000.0,1800.0,7200.0
3424,732,85,2025-10-31,4,10.0,Cash,Delivered,Backpack 5,Fashion,Bags,2200.0,8800.0,880.0,7920.0
3425,461,200,2025-03-08,1,0.0,UPI,Delivered,Air Fryer 10,Home Appliances,Kitchen,6500.0,6500.0,0.0,6500.0
3426,732,190,2025-03-21,5,15.0,Wallet,Delivered,Air Cooler 10,Home Appliances,Cooling,11000.0,55000.0,8250.0,46750.0
3427,665,147,2024-12-06,4,15.0,Card,Delivered,Bed Frame 7,Furniture,Beds,22000.0,88000.0,13200.0,74800.0
3428,817,49,2025-05-05,4,20.0,UPI,Delivered,Camera 9,Electronics,Cameras,50000.0,200000.0,40000.0,160000.0
3429,295,74,2024-04-12,1,5.0,Net Banking,Delivered,Jeans 4,Fashion,Clothing,2500.0,2500.0,125.0,2375.0
3430,219,193,2025-08-17,1,20.0,Wallet,Delivered,Air Fryer 3,Home Appliances,Kitchen,6500.0,6500.0,1300.0,5200.0
3431,792,68,2025-12-11,5,0.0,Net Banking,Delivered,Casual Shirt 8,Fashion,Clothing,1800.0,9000.0,0.0,9000.0
3432,675,148,2024-09-26,5,10.0,Net Banking,Delivered,Bed Frame 8,Furniture,Beds,22000.0,110000.0,11000.0,99000.0
3433,301,66,2024-05-29,1,20.0,UPI,Delivered,Casual Shirt 6,Fashion,Clothing,1800.0,1800.0,360.0,1440.0
3434,382,141,2025-04-10,4,5.0,Wallet,Delivered,Bed Frame 1,Furniture,Beds,22000.0,88000.0,4400.0,83600.0
3435,239,77,2025-08-09,3,20.0,UPI,Delivered,Jeans 7,Fashion,Clothing,2500.0,7500.0,1500.0,6000.0
3436,860,48,2025-10-22,5,10.0,Net Banking,Delivered,Camera 8,Electronics,Cameras,50000.0,250000.0,25000.0,225000.0
3437,866,131,2025-07-24,5,10.0,Card,Delivered,Sofa 1,Furniture,Sofas,28000.0,140000.0,14000.0,126000.0
3438,611,166,2024-11-12,2,0.0,Cash,Delivered,Mixer Grinder 6,Home Appliances,Kitchen,4200.0,8400.0,0.0,8400.0
3439,463,106,2025-09-15,4,20.0,UPI,Cancelled,Office Chair 6,Furniture,Chairs,8500.0,34000.0,6800.0,27200.0
3440,990,121,2024-03-23,3,5.0,UPI,Delivered,Bookshelf 1,Furniture,Storage,9500.0,28500.0,1425.0,27075.0
3441,28,165,2024-11-26,1,15.0,UPI,Delivered,Mixer Grinder 5,Home Appliances,Kitchen,4200.0,4200.0,630.0,3570.0
3442,444,7,2024-02-22,2,20.0,Net Banking,Delivered,Laptop 7,Electronics,Computers,65000.0,130000.0,26000.0,104000.0
3443,38,119,2024-11-30,4,15.0,Cash,Delivered,Study Table 9,Furniture,Tables,12000.0,48000.0,7200.0,40800.0
3444,111,181,2024-12-01,3,5.0,Card,Delivered,Air Cooler 1,Home Appliances,Cooling,11000.0,33000.0,1650.0,31350.0
3445,910,4,2025-06-17,5,15.0,Wallet,Delivered,Laptop 4,Electronics,Computers,65000.0,325000.0,48750.0,276250.0
3446,642,4,2025-06-11,1,15.0,Cash,Delivered,Laptop 4,Electronics,Computers,65000.0,65000.0,9750.0,55250.0
3447,283,26,2025-05-27,2,15.0,Wallet,Delivered,Smart TV 6,Electronics,Television,45000.0,90000.0,13500.0,76500.0
3448,762,45,2024-03-23,3,20.0,Net Banking,Delivered,Camera 5,Electronics,Cameras,50000.0,150000.0,30000.0,120000.0
3449,804,24,2025-04-11,4,5.0,Wallet,Delivered,Smart TV 4,Electronics,Television,45000.0,180000.0,9000.0,171000.0
3450,673,127,2025-02-08,1,15.0,Cash,Delivered,Bookshelf 7,Furniture,Storage,9500.0,9500.0,1425.0,8075.0
3451,445,172,2025-09-01,5,0.0,Wallet,Delivered,Vacuum Cleaner 2,Home Appliances,Cleaning,9000.0,45000.0,0.0,45000.0
3452,497,95,2025-12-11,3,15.0,UPI,Delivered,Smart Watch 5,Fashion,Watches,6500.0,19500.0,2925.0,16575.0
3453,398,186,2024-12-02,2,5.0,Card,Delivered,Air Cooler 6,Home Appliances,Cooling,11000.0,22000.0,1100.0,20900.0
3454,422,81,2024-09-03,5,10.0,Wallet,Delivered,Backpack 1,Fashion,Bags,2200.0,11000.0,1100.0,9900.0
3455,998,184,2025-04-27,2,20.0,Wallet,Delivered,Air Cooler 4,Home Appliances,Cooling,11000.0,22000.0,4400.0,17600.0
3456,592,129,2024-09-19,4,0.0,Wallet,Delivered,Bookshelf 9,Furniture,Storage,9500.0,38000.0,0.0,38000.0
3457,753,40,2025-03-02,5,20.0,Net Banking,Delivered,Headphones 10,Electronics,Accessories,3500.0,17500.0,3500.0,14000.0
3458,226,158,2025-05-06,4,0.0,UPI,Delivered,Coffee Maker 8,Home Appliances,Kitchen,5500.0,22000.0,0.0,22000.0
3459,742,87,2024-02-10,5,10.0,Card,Delivered,Backpack 7,Fashion,Bags,2200.0,11000.0,1100.0,9900.0
3460,280,1,2024-04-25,4,0.0,Net Banking,Delivered,Laptop 1,Electronics,Computers,65000.0,260000.0,0.0,260000.0
3461,514,54,2025-02-11,1,5.0,UPI,Delivered,Running Shoes 4,Fashion,Footwear,4500.0,4500.0,225.0,4275.0
3462,673,30,2024-11-27,5,5.0,Net Banking,Delivered,Smart TV 10,Electronics,Television,45000.0,225000.0,11250.0,213750.0
3463,943,171,2025-01-01,4,20.0,Card,Delivered,Vacuum Cleaner 1,Home Appliances,Cleaning,9000.0,36000.0,7200.0,28800.0
3464,620,177,2024-10-18,2,0.0,Cash,Delivered,Vacuum Cleaner 7,Home Appliances,Cleaning,9000.0,18000.0,0.0,18000.0
3465,708,78,2025-03-21,2,15.0,Wallet,Delivered,Jeans 8,Fashion,Clothing,2500.0,5000.0,750.0,4250.0
3466,389,83,2024-08-30,1,10.0,Wallet,Delivered,Backpack 3,Fashion,Bags,2200.0,2200.0,220.0,1980.0
3467,593,70,2025-02-13,4,0.0,Card,Delivered,Casual Shirt 10,Fashion,Clothing,1800.0,7200.0,0.0,7200.0
3468,61,23,2025-07-03,3,5.0,Wallet,Cancelled,Smart TV 3,Electronics,Television,45000.0,135000.0,6750.0,128250.0
3469,647,120,2025-08-31,4,20.0,Cash,Cancelled,Study Table 10,Furniture,Tables,12000.0,48000.0,9600.0,38400.0
3470,388,157,2025-10-04,3,10.0,UPI,Delivered,Coffee Maker 7,Home Appliances,Kitchen,5500.0,16500.0,1650.0,14850.0
3471,529,81,2024-02-11,4,10.0,Wallet,Delivered,Backpack 1,Fashion,Bags,2200.0,8800.0,880.0,7920.0
3472,341,104,2024-09-12,4,0.0,Cash,Delivered,Office Chair 4,Furniture,Chairs,8500.0,34000.0,0.0,34000.0
3473,123,67,2024-06-12,5,15.0,Net Banking,Cancelled,Casual Shirt 7,Fashion,Clothing,1800.0,9000.0,1350.0,7650.0
3474,220,55,2024-02-14,3,15.0,UPI,Delivered,Running Shoes 5,Fashion,Footwear,4500.0,13500.0,2025.0,11475.0
3475,591,8,2024-05-31,5,15.0,Wallet,Delivered,Laptop 8,Electronics,Computers,65000.0,325000.0,48750.0,276250.0
3476,1000,65,2025-11-06,5,5.0,Cash,Delivered,Casual Shirt 5,Fashion,Clothing,1800.0,9000.0,450.0,8550.0
3477,3,6,2024-05-12,2,20.0,Net Banking,Delivered,Laptop 6,Electronics,Computers,65000.0,130000.0,26000.0,104000.0
3478,432,128,2024-12-05,5,10.0,Card,Delivered,Bookshelf 8,Furniture,Storage,9500.0,47500.0,4750.0,42750.0
3479,918,128,2025-06-20,3,10.0,Cash,Delivered,Bookshelf 8,Furniture,Storage,9500.0,28500.0,2850.0,25650.0
3480,721,151,2025-06-06,2,10.0,Wallet,Delivered,Coffee Maker 1,Home Appliances,Kitchen,5500.0,11000.0,1100.0,9900.0
3481,674,24,2025-09-04,4,0.0,Net Banking,Delivered,Smart TV 4,Electronics,Television,45000.0,180000.0,0.0,180000.0
3482,706,82,2025-08-27,4,20.0,UPI,Delivered,Backpack 2,Fashion,Bags,2200.0,8800.0,1760.0,7040.0
3483,285,81,2025-02-14,4,10.0,UPI,Delivered,Backpack 1,Fashion,Bags,2200.0,8800.0,880.0,7920.0
3484,23,97,2024-12-05,3,5.0,Card,Delivered,Smart Watch 7,Fashion,Watches,6500.0,19500.0,975.0,18525.0
3485,174,52,2025-02-28,1,0.0,Cash,Delivered,Running Shoes 2,Fashion,Footwear,4500.0,4500.0,0.0,4500.0
3486,960,95,2025-08-04,4,5.0,Net Banking,Delivered,Smart Watch 5,Fashion,Watches,6500.0,26000.0,1300.0,24700.0
3487,814,141,2024-06-13,3,20.0,UPI,Cancelled,Bed Frame 1,Furniture,Beds,22000.0,66000.0,13200.0,52800.0
3488,154,129,2025-03-05,5,5.0,Net Banking,Delivered,Bookshelf 9,Furniture,Storage,9500.0,47500.0,2375.0,45125.0
3489,17,161,2024-05-28,2,15.0,Net Banking,Cancelled,Mixer Grinder 1,Home Appliances,Kitchen,4200.0,8400.0,1260.0,7140.0
3490,564,9,2024-05-28,4,5.0,Net Banking,Delivered,Laptop 9,Electronics,Computers,65000.0,260000.0,13000.0,247000.0
3491,4,115,2025-09-10,3,5.0,Wallet,Delivered,Study Table 5,Furniture,Tables,12000.0,36000.0,1800.0,34200.0
3492,396,77,2025-12-23,2,15.0,UPI,Delivered,Jeans 7,Fashion,Clothing,2500.0,5000.0,750.0,4250.0
3493,830,64,2024-09-03,2,10.0,Wallet,Delivered,Casual Shirt 4,Fashion,Clothing,1800.0,3600.0,360.0,3240.0
3494,988,38,2024-08-11,2,10.0,Wallet,Delivered,Headphones 8,Electronics,Accessories,3500.0,7000.0,700.0,6300.0
3495,751,162,2024-07-04,1,10.0,UPI,Delivered,Mixer Grinder 2,Home Appliances,Kitchen,4200.0,4200.0,420.0,3780.0
3496,514,147,2025-10-11,5,20.0,Card,Delivered,Bed Frame 7,Furniture,Beds,22000.0,110000.0,22000.0,88000.0
3497,320,180,2025-07-28,4,5.0,Net Banking,Delivered,Vacuum Cleaner 10,Home Appliances,Cleaning,9000.0,36000.0,1800.0,34200.0
3498,816,173,2024-11-29,2,20.0,Cash,Cancelled,Vacuum Cleaner 3,Home Appliances,Cleaning,9000.0,18000.0,3600.0,14400.0
3499,30,62,2024-01-30,4,0.0,Wallet,Delivered,Casual Shirt 2,Fashion,Clothing,1800.0,7200.0,0.0,7200.0
3500,325,120,2025-05-17,2,5.0,Card,Delivered,Study Table 10,Furniture,Tables,12000.0,24000.0,1200.0,22800.0
3501,836,26,2024-09-19,1,15.0,Net Banking,Delivered,Smart TV 6,Electronics,Television,45000.0,45000.0,6750.0,38250.0
3502,659,132,2025-12-29,1,5.0,Net Banking,Delivered,Sofa 2,Furniture,Sofas,28000.0,28000.0,1400.0,26600.0
3503,272,134,2025-05-19,1,0.0,Card,Cancelled,Sofa 4,Furniture,Sofas,28000.0,28000.0,0.0,28000.0
3504,156,34,2025-08-18,1,20.0,UPI,Delivered,Headphones 4,Electronics,Accessories,3500.0,3500.0,700.0,2800.0
3505,594,39,2024-10-20,5,15.0,Card,Delivered,Headphones 9,Electronics,Accessories,3500.0,17500.0,2625.0,14875.0
3506,478,24,2024-09-20,2,0.0,Wallet,Delivered,Smart TV 4,Electronics,Television,45000.0,90000.0,0.0,90000.0
3507,297,188,2025-12-07,2,5.0,Wallet,Delivered,Air Cooler 8,Home Appliances,Cooling,11000.0,22000.0,1100.0,20900.0
3508,837,59,2024-07-09,4,10.0,Cash,Cancelled,Running Shoes 9,Fashion,Footwear,4500.0,18000.0,1800.0,16200.0
3509,326,162,2024-11-23,4,5.0,Card,Delivered,Mixer Grinder 2,Home Appliances,Kitchen,4200.0,16800.0,840.0,15960.0
3510,276,25,2024-07-24,2,20.0,Wallet,Delivered,Smart TV 5,Electronics,Television,45000.0,90000.0,18000.0,72000.0
3511,760,119,2024-08-18,2,5.0,Card,Delivered,Study Table 9,Furniture,Tables,12000.0,24000.0,1200.0,22800.0
3512,277,134,2024-08-29,1,0.0,Card,Delivered,Sofa 4,Furniture,Sofas,28000.0,28000.0,0.0,28000.0
3513,534,100,2025-06-28,4,20.0,UPI,Delivered,Smart Watch 10,Fashion,Watches,6500.0,26000.0,5200.0,20800.0
3514,115,106,2025-10-20,4,5.0,Cash,Delivered,Office Chair 6,Furniture,Chairs,8500.0,34000.0,1700.0,32300.0
3515,232,143,2024-10-02,2,10.0,Cash,Delivered,Bed Frame 3,Furniture,Beds,22000.0,44000.0,4400.0,39600.0
3516,578,184,2025-03-15,3,0.0,Wallet,Delivered,Air Cooler 4,Home Appliances,Cooling,11000.0,33000.0,0.0,33000.0
3517,1000,121,2025-07-04,3,0.0,UPI,Delivered,Bookshelf 1,Furniture,Storage,9500.0,28500.0,0.0,28500.0
3518,447,136,2024-12-21,3,10.0,Card,Delivered,Sofa 6,Furniture,Sofas,28000.0,84000.0,8400.0,75600.0
3519,497,133,2025-01-18,4,10.0,Card,Delivered,Sofa 3,Furniture,Sofas,28000.0,112000.0,11200.0,100800.0
3520,519,123,2025-06-12,4,0.0,UPI,Delivered,Bookshelf 3,Furniture,Storage,9500.0,38000.0,0.0,38000.0
3521,782,78,2025-11-30,3,5.0,Net Banking,Delivered,Jeans 8,Fashion,Clothing,2500.0,7500.0,375.0,7125.0
3522,790,82,2025-09-26,1,15.0,Net Banking,Delivered,Backpack 2,Fashion,Bags,2200.0,2200.0,330.0,1870.0
3523,401,18,2025-12-07,3,5.0,Wallet,Delivered,Mobile 8,Electronics,Mobiles,25000.0,75000.0,3750.0,71250.0
3524,337,13,2025-11-12,5,0.0,Card,Delivered,Mobile 3,Electronics,Mobiles,25000.0,125000.0,0.0,125000.0
3525,85,20,2025-05-26,5,20.0,Cash,Delivered,Mobile 10,Electronics,Mobiles,25000.0,125000.0,25000.0,100000.0
3526,859,80,2025-04-16,3,20.0,Cash,Delivered,Jeans 10,Fashion,Clothing,2500.0,7500.0,1500.0,6000.0
3527,247,61,2025-11-27,3,0.0,Card,Delivered,Casual Shirt 1,Fashion,Clothing,1800.0,5400.0,0.0,5400.0
3528,411,83,2025-02-26,1,0.0,Cash,Delivered,Backpack 3,Fashion,Bags,2200.0,2200.0,0.0,2200.0
3529,570,110,2025-04-14,3,0.0,Card,Cancelled,Office Chair 10,Furniture,Chairs,8500.0,25500.0,0.0,25500.0
3530,724,126,2024-03-10,2,5.0,Wallet,Delivered,Bookshelf 6,Furniture,Storage,9500.0,19000.0,950.0,18050.0
3531,987,9,2025-10-03,3,0.0,Net Banking,Delivered,Laptop 9,Electronics,Computers,65000.0,195000.0,0.0,195000.0
3532,245,163,2025-08-09,3,20.0,UPI,Cancelled,Mixer Grinder 3,Home Appliances,Kitchen,4200.0,12600.0,2520.0,10080.0
3533,693,148,2024-12-11,2,15.0,Net Banking,Delivered,Bed Frame 8,Furniture,Beds,22000.0,44000.0,6600.0,37400.0
3534,891,27,2024-03-15,1,10.0,UPI,Delivered,Smart TV 7,Electronics,Television,45000.0,45000.0,4500.0,40500.0
3535,743,20,2025-03-22,3,10.0,UPI,Delivered,Mobile 10,Electronics,Mobiles,25000.0,75000.0,7500.0,67500.0
3536,362,159,2025-03-01,4,20.0,Cash,Delivered,Coffee Maker 9,Home Appliances,Kitchen,5500.0,22000.0,4400.0,17600.0
3537,968,195,2024-03-14,1,10.0,Card,Delivered,Air Fryer 5,Home Appliances,Kitchen,6500.0,6500.0,650.0,5850.0
3538,819,160,2025-04-12,4,15.0,UPI,Delivered,Coffee Maker 10,Home Appliances,Kitchen,5500.0,22000.0,3300.0,18700.0
3539,156,62,2024-06-19,5,5.0,Cash,Delivered,Casual Shirt 2,Fashion,Clothing,1800.0,9000.0,450.0,8550.0
3540,822,44,2025-12-23,5,10.0,Cash,Delivered,Camera 4,Electronics,Cameras,50000.0,250000.0,25000.0,225000.0
3541,950,20,2024-05-15,4,5.0,UPI,Delivered,Mobile 10,Electronics,Mobiles,25000.0,100000.0,5000.0,95000.0
3542,931,25,2025-12-23,5,10.0,Card,Delivered,Smart TV 5,Electronics,Television,45000.0,225000.0,22500.0,202500.0
3543,452,13,2025-03-23,2,20.0,Cash,Delivered,Mobile 3,Electronics,Mobiles,25000.0,50000.0,10000.0,40000.0
3544,269,47,2025-01-16,4,20.0,Cash,Delivered,Camera 7,Electronics,Cameras,50000.0,200000.0,40000.0,160000.0
3545,702,85,2024-01-02,5,10.0,Card,Delivered,Backpack 5,Fashion,Bags,2200.0,11000.0,1100.0,9900.0
3546,684,38,2025-11-13,1,10.0,Net Banking,Delivered,Headphones 8,Electronics,Accessories,3500.0,3500.0,350.0,3150.0
3547,221,160,2024-02-08,3,15.0,Wallet,Delivered,Coffee Maker 10,Home Appliances,Kitchen,5500.0,16500.0,2475.0,14025.0
